user_id,session_id,ts,event,level,amount,duration_sec,fps,device
u_0134,s_u_0134_2,2025-08-24 01:12:53.773559,level_complete,1.0,,119.0,34.0,iOS
u_0194,s_u_0194_2,2025-08-24 01:13:53.773559,level_complete,4.0,,561.0,25.0,Android
u_0194,s_u_0194_2,2025-08-24 01:13:53.773559,level_complete,2.0,,587.0,56.0,Android
u_0066,s_u_0066_2,2025-08-24 01:16:53.773559,level_complete,1.0,,475.0,29.0,iOS
u_0066,s_u_0066_2,2025-08-24 01:19:53.773559,level_start,2.0,,112.0,56.0,iOS
u_0066,s_u_0066_2,2025-08-24 01:35:53.773559,level_start,3.0,,182.0,27.0,iOS
u_0049,s_u_0049_2,2025-08-24 01:40:53.773559,level_start,3.0,,373.0,57.0,Android
u_0049,s_u_0049_2,2025-08-24 01:43:53.773559,level_complete,3.0,,363.0,34.0,Android
u_0066,s_u_0066_2,2025-08-24 01:48:53.773559,level_complete,3.0,,88.0,39.0,iOS
u_0049,s_u_0049_2,2025-08-24 01:54:53.773559,level_start,1.0,,102.0,44.0,Android
u_0049,s_u_0049_2,2025-08-24 01:56:53.773559,level_start,4.0,,223.0,37.0,Android
u_0049,s_u_0049_2,2025-08-24 01:58:53.773559,crash,1.0,,56.0,42.0,Android
u_0049,s_u_0049_2,2025-08-24 02:02:53.773559,level_complete,1.0,,428.0,47.0,Android
u_0049,s_u_0049_2,2025-08-24 02:34:53.773559,level_start,2.0,,425.0,29.0,Android
u_0049,s_u_0049_2,2025-08-24 02:37:53.773559,level_complete,2.0,,355.0,35.0,Android
u_0194,s_u_0194_2,2025-08-24 02:40:53.773559,purchase,,4.99,,,Android
u_0190,s_u_0190_4,2025-08-24 02:41:53.773559,level_start,1.0,,551.0,55.0,Android
u_0062,s_u_0062_2,2025-08-24 03:00:53.773559,level_start,1.0,,337.0,28.0,iOS
u_0062,s_u_0062_2,2025-08-24 03:03:53.773559,level_complete,1.0,,194.0,28.0,iOS
u_0188,s_u_0188_2,2025-08-24 03:05:53.773559,level_start,1.0,,239.0,27.0,iOS
u_0062,s_u_0062_2,2025-08-24 03:07:53.773559,level_start,2.0,,218.0,59.0,iOS
u_0062,s_u_0062_2,2025-08-24 03:09:53.773559,level_start,3.0,,246.0,34.0,iOS
u_0188,s_u_0188_2,2025-08-24 03:11:53.773559,level_complete,1.0,,585.0,27.0,iOS
u_0188,s_u_0188_2,2025-08-24 03:20:53.773559,level_start,2.0,,229.0,55.0,iOS
u_0062,s_u_0062_2,2025-08-24 03:21:53.773559,level_complete,2.0,,474.0,43.0,iOS
u_0062,s_u_0062_2,2025-08-24 03:22:53.773559,level_complete,3.0,,203.0,40.0,iOS
u_0188,s_u_0188_2,2025-08-24 03:25:53.773559,level_start,3.0,,435.0,57.0,iOS
u_0188,s_u_0188_2,2025-08-24 03:29:53.773559,level_complete,3.0,,545.0,28.0,iOS
u_0062,s_u_0062_2,2025-08-24 03:30:53.773559,level_start,4.0,,166.0,48.0,iOS
u_0188,s_u_0188_2,2025-08-24 03:31:53.773559,level_complete,2.0,,141.0,31.0,iOS
u_0113,s_u_0113_5,2025-08-24 03:53:53.773559,level_start,1.0,,251.0,28.0,Android
u_0124,s_u_0124_2,2025-08-24 04:00:53.773559,level_start,3.0,,556.0,38.0,Android
u_0124,s_u_0124_2,2025-08-24 04:01:53.773559,level_start,1.0,,236.0,37.0,Android
u_0113,s_u_0113_5,2025-08-24 04:07:53.773559,level_complete,1.0,,486.0,40.0,Android
u_0113,s_u_0113_5,2025-08-24 04:10:53.773559,level_start,2.0,,555.0,43.0,Android
u_0113,s_u_0113_5,2025-08-24 04:20:53.773559,level_complete,2.0,,68.0,33.0,Android
u_0124,s_u_0124_2,2025-08-24 04:34:53.773559,level_start,2.0,,478.0,48.0,Android
u_0022,s_u_0022_3,2025-08-24 05:54:53.773559,level_start,2.0,,87.0,26.0,Android
u_0022,s_u_0022_3,2025-08-24 05:55:53.773559,crash,2.0,,49.0,21.0,Android
u_0022,s_u_0022_3,2025-08-24 06:14:53.773559,level_start,1.0,,377.0,38.0,Android
u_0022,s_u_0022_3,2025-08-24 06:24:53.773559,level_complete,1.0,,143.0,26.0,Android
u_0022,s_u_0022_3,2025-08-24 06:33:53.773559,level_start,3.0,,360.0,47.0,Android
u_0022,s_u_0022_3,2025-08-24 06:45:53.773559,level_complete,3.0,,69.0,27.0,Android
u_0114,s_u_0114_3,2025-08-24 08:42:53.773559,level_start,3.0,,82.0,54.0,iOS
u_0114,s_u_0114_3,2025-08-24 08:42:53.773559,level_start,1.0,,327.0,27.0,iOS
u_0114,s_u_0114_3,2025-08-24 08:52:53.773559,level_complete,1.0,,273.0,33.0,iOS
u_0108,s_u_0108_3,2025-08-24 08:54:53.773559,level_start,1.0,,303.0,31.0,Android
u_0114,s_u_0114_3,2025-08-24 08:56:53.773559,level_complete,3.0,,197.0,49.0,iOS
u_0110,s_u_0110_3,2025-08-24 08:56:53.773559,level_start,3.0,,592.0,42.0,iOS
u_0114,s_u_0114_3,2025-08-24 09:18:53.773559,level_start,4.0,,288.0,46.0,iOS
u_0110,s_u_0110_3,2025-08-24 09:26:53.773559,level_start,4.0,,359.0,56.0,iOS
u_0114,s_u_0114_3,2025-08-24 09:26:53.773559,level_complete,4.0,,260.0,26.0,iOS
u_0114,s_u_0114_3,2025-08-24 09:27:53.773559,level_start,2.0,,88.0,51.0,iOS
u_0114,s_u_0114_3,2025-08-24 09:29:53.773559,level_complete,2.0,,115.0,58.0,iOS
u_0110,s_u_0110_3,2025-08-24 09:30:53.773559,level_start,1.0,,523.0,43.0,iOS
u_0110,s_u_0110_3,2025-08-24 09:35:53.773559,level_start,2.0,,275.0,41.0,iOS
u_0110,s_u_0110_3,2025-08-24 09:37:53.773559,crash,1.0,,14.0,12.0,iOS
u_0110,s_u_0110_3,2025-08-24 09:40:53.773559,level_complete,2.0,,370.0,36.0,iOS
u_0110,s_u_0110_3,2025-08-24 09:41:53.773559,level_complete,1.0,,193.0,33.0,iOS
u_0009,s_u_0009_2,2025-08-24 10:42:53.773559,level_start,2.0,,292.0,36.0,Android
u_0009,s_u_0009_2,2025-08-24 10:45:53.773559,level_complete,2.0,,137.0,50.0,Android
u_0009,s_u_0009_2,2025-08-24 10:46:53.773559,level_start,3.0,,308.0,46.0,Android
u_0114,s_u_0114_3,2025-08-24 10:50:53.773559,purchase,,4.99,,,iOS
u_0009,s_u_0009_2,2025-08-24 10:58:53.773559,level_complete,3.0,,107.0,41.0,Android
u_0009,s_u_0009_2,2025-08-24 10:58:53.773559,level_start,1.0,,64.0,42.0,Android
u_0009,s_u_0009_2,2025-08-24 11:12:53.773559,level_complete,1.0,,593.0,45.0,Android
u_0150,s_u_0150_1,2025-08-24 11:54:53.773559,level_start,2.0,,556.0,60.0,Android
u_0150,s_u_0150_1,2025-08-24 11:59:53.773559,level_complete,2.0,,594.0,58.0,Android
u_0150,s_u_0150_1,2025-08-24 12:00:53.773559,level_start,3.0,,372.0,44.0,Android
u_0150,s_u_0150_1,2025-08-24 12:05:53.773559,level_complete,3.0,,82.0,59.0,Android
u_0150,s_u_0150_1,2025-08-24 12:10:53.773559,level_start,4.0,,281.0,47.0,Android
u_0150,s_u_0150_1,2025-08-24 12:17:53.773559,level_start,1.0,,98.0,56.0,Android
u_0150,s_u_0150_1,2025-08-24 12:20:53.773559,level_complete,4.0,,137.0,26.0,Android
u_0150,s_u_0150_1,2025-08-24 12:27:53.773559,level_complete,1.0,,342.0,57.0,Android
u_0139,s_u_0139_4,2025-08-24 13:13:53.773559,level_start,1.0,,227.0,46.0,iOS
u_0139,s_u_0139_4,2025-08-24 13:25:53.773559,level_complete,1.0,,179.0,34.0,iOS
u_0000,s_u_0000_4,2025-08-24 14:52:53.773559,level_start,1.0,,124.0,49.0,Android
u_0150,s_u_0150_1,2025-08-24 14:54:53.773559,purchase,,19.99,,,Android
u_0007,s_u_0007_2,2025-08-24 15:15:53.773559,level_start,1.0,,176.0,30.0,iOS
u_0126,s_u_0126_2,2025-08-24 16:06:53.773559,level_start,3.0,,330.0,25.0,iOS
u_0126,s_u_0126_2,2025-08-24 16:30:53.773559,level_start,2.0,,373.0,43.0,iOS
u_0126,s_u_0126_2,2025-08-24 16:36:53.773559,level_start,1.0,,164.0,34.0,iOS
u_0126,s_u_0126_2,2025-08-24 16:39:53.773559,level_complete,2.0,,545.0,36.0,iOS
u_0135,s_u_0135_2,2025-08-24 16:57:53.773559,level_start,1.0,,62.0,50.0,iOS
u_0190,s_u_0190_1,2025-08-24 16:59:53.773559,level_start,3.0,,527.0,30.0,Android
u_0108,s_u_0108_4,2025-08-24 16:59:53.773559,level_start,1.0,,280.0,33.0,Android
u_0108,s_u_0108_4,2025-08-24 17:01:53.773559,level_complete,1.0,,105.0,42.0,Android
u_0190,s_u_0190_1,2025-08-24 17:02:53.773559,level_start,2.0,,367.0,58.0,Android
u_0135,s_u_0135_2,2025-08-24 17:06:53.773559,level_complete,1.0,,574.0,25.0,iOS
u_0108,s_u_0108_4,2025-08-24 17:10:53.773559,level_start,2.0,,183.0,34.0,Android
u_0190,s_u_0190_1,2025-08-24 17:10:53.773559,level_complete,2.0,,451.0,56.0,Android
u_0190,s_u_0190_1,2025-08-24 17:19:53.773559,level_start,4.0,,90.0,58.0,Android
u_0108,s_u_0108_4,2025-08-24 17:23:53.773559,level_complete,2.0,,119.0,27.0,Android
u_0190,s_u_0190_1,2025-08-24 17:26:53.773559,level_complete,4.0,,500.0,28.0,Android
u_0190,s_u_0190_1,2025-08-24 17:30:53.773559,level_start,1.0,,220.0,55.0,Android
u_0161,s_u_0161_3,2025-08-24 17:33:53.773559,level_start,1.0,,76.0,34.0,Android
u_0048,s_u_0048_1,2025-08-24 17:39:53.773559,level_start,3.0,,472.0,28.0,Android
u_0048,s_u_0048_1,2025-08-24 17:43:53.773559,level_start,2.0,,342.0,34.0,Android
u_0161,s_u_0161_3,2025-08-24 17:43:53.773559,level_complete,1.0,,269.0,42.0,Android
u_0048,s_u_0048_1,2025-08-24 17:47:53.773559,level_start,4.0,,138.0,46.0,Android
u_0048,s_u_0048_1,2025-08-24 17:50:53.773559,level_complete,2.0,,502.0,60.0,Android
u_0048,s_u_0048_1,2025-08-24 17:55:53.773559,crash,4.0,,31.0,43.0,Android
u_0048,s_u_0048_1,2025-08-24 18:04:53.773559,level_start,1.0,,207.0,43.0,Android
u_0048,s_u_0048_1,2025-08-24 18:07:53.773559,level_complete,1.0,,473.0,58.0,Android
u_0088,s_u_0088_1,2025-08-24 18:16:53.773559,level_start,2.0,,554.0,44.0,iOS
u_0088,s_u_0088_1,2025-08-24 18:26:53.773559,level_complete,2.0,,270.0,42.0,iOS
u_0088,s_u_0088_1,2025-08-24 18:29:53.773559,level_start,1.0,,235.0,38.0,iOS
u_0179,s_u_0179_1,2025-08-24 19:01:53.773559,level_start,1.0,,333.0,59.0,iOS
u_0179,s_u_0179_1,2025-08-24 19:01:53.773559,level_start,2.0,,578.0,37.0,iOS
u_0179,s_u_0179_1,2025-08-24 19:07:53.773559,level_complete,2.0,,415.0,50.0,iOS
u_0179,s_u_0179_1,2025-08-24 19:08:53.773559,level_start,3.0,,261.0,50.0,iOS
u_0179,s_u_0179_1,2025-08-24 19:20:53.773559,level_complete,3.0,,540.0,44.0,iOS
u_0007,s_u_0007_4,2025-08-24 20:13:53.773559,level_start,1.0,,561.0,41.0,iOS
u_0007,s_u_0007_4,2025-08-24 20:19:53.773559,level_complete,1.0,,520.0,52.0,iOS
u_0025,s_u_0025_4,2025-08-24 20:38:53.773559,level_start,2.0,,345.0,45.0,iOS
u_0025,s_u_0025_4,2025-08-24 20:39:53.773559,level_start,4.0,,420.0,45.0,iOS
u_0187,s_u_0187_2,2025-08-24 20:41:53.773559,level_start,1.0,,512.0,34.0,Android
u_0025,s_u_0025_4,2025-08-24 20:45:53.773559,level_complete,2.0,,515.0,56.0,iOS
u_0179,s_u_0179_4,2025-08-24 20:46:53.773559,level_start,2.0,,466.0,26.0,iOS
u_0187,s_u_0187_2,2025-08-24 20:48:53.773559,crash,1.0,,14.0,41.0,Android
u_0025,s_u_0025_4,2025-08-24 20:49:53.773559,level_complete,4.0,,508.0,35.0,iOS
u_0025,s_u_0025_4,2025-08-24 20:53:53.773559,level_start,3.0,,519.0,58.0,iOS
u_0187,s_u_0187_2,2025-08-24 20:55:53.773559,level_complete,1.0,,144.0,39.0,Android
u_0179,s_u_0179_4,2025-08-24 20:55:53.773559,level_complete,2.0,,506.0,42.0,iOS
u_0025,s_u_0025_4,2025-08-24 20:58:53.773559,level_complete,3.0,,540.0,47.0,iOS
u_0098,s_u_0098_2,2025-08-24 20:59:53.773559,level_start,1.0,,536.0,35.0,Android
u_0098,s_u_0098_2,2025-08-24 21:06:53.773559,crash,1.0,,48.0,35.0,Android
u_0098,s_u_0098_2,2025-08-24 21:10:53.773559,level_complete,1.0,,152.0,36.0,Android
u_0098,s_u_0098_2,2025-08-24 21:13:53.773559,level_start,3.0,,404.0,48.0,Android
u_0098,s_u_0098_2,2025-08-24 21:17:53.773559,level_start,2.0,,516.0,58.0,Android
u_0025,s_u_0025_4,2025-08-24 21:28:53.773559,level_start,1.0,,163.0,29.0,iOS
u_0179,s_u_0179_4,2025-08-24 21:29:53.773559,level_start,1.0,,230.0,25.0,iOS
u_0179,s_u_0179_4,2025-08-24 21:40:53.773559,level_complete,1.0,,107.0,33.0,iOS
u_0155,s_u_0155_4,2025-08-24 22:09:53.773559,level_start,1.0,,590.0,58.0,iOS
u_0155,s_u_0155_4,2025-08-24 22:18:53.773559,level_complete,1.0,,244.0,43.0,iOS
u_0120,s_u_0120_4,2025-08-24 23:03:53.773559,level_start,3.0,,523.0,32.0,Android
u_0120,s_u_0120_4,2025-08-24 23:06:53.773559,level_start,2.0,,453.0,36.0,Android
u_0120,s_u_0120_4,2025-08-24 23:12:53.773559,crash,2.0,,26.0,27.0,Android
u_0120,s_u_0120_4,2025-08-24 23:14:53.773559,level_complete,2.0,,588.0,34.0,Android
u_0120,s_u_0120_4,2025-08-24 23:17:53.773559,level_complete,3.0,,475.0,48.0,Android
u_0120,s_u_0120_4,2025-08-24 23:32:53.773559,level_start,1.0,,67.0,57.0,Android
u_0120,s_u_0120_4,2025-08-24 23:41:53.773559,crash,1.0,,56.0,28.0,Android
u_0080,s_u_0080_4,2025-08-25 00:57:53.773559,level_start,3.0,,266.0,47.0,Android
u_0080,s_u_0080_4,2025-08-25 00:59:53.773559,level_start,1.0,,428.0,46.0,Android
u_0080,s_u_0080_4,2025-08-25 01:37:53.773559,level_start,2.0,,370.0,45.0,Android
u_0080,s_u_0080_4,2025-08-25 01:50:53.773559,level_complete,2.0,,474.0,47.0,Android
u_0162,s_u_0162_2,2025-08-25 01:50:53.773559,level_start,1.0,,247.0,32.0,iOS
u_0162,s_u_0162_2,2025-08-25 01:52:53.773559,level_start,2.0,,587.0,26.0,iOS
u_0162,s_u_0162_2,2025-08-25 01:52:53.773559,crash,1.0,,53.0,23.0,iOS
u_0162,s_u_0162_2,2025-08-25 01:53:53.773559,level_complete,1.0,,174.0,42.0,iOS
u_0162,s_u_0162_2,2025-08-25 01:55:53.773559,level_complete,2.0,,90.0,37.0,iOS
u_0084,s_u_0084_1,2025-08-25 02:04:53.773559,level_start,1.0,,321.0,41.0,iOS
u_0110,s_u_0110_1,2025-08-25 02:04:53.773559,level_start,1.0,,532.0,55.0,iOS
u_0084,s_u_0084_1,2025-08-25 02:06:53.773559,level_complete,1.0,,414.0,41.0,iOS
u_0110,s_u_0110_1,2025-08-25 02:07:53.773559,level_start,2.0,,545.0,46.0,iOS
u_0110,s_u_0110_1,2025-08-25 02:09:53.773559,level_complete,1.0,,351.0,41.0,iOS
u_0110,s_u_0110_1,2025-08-25 02:11:53.773559,level_complete,2.0,,395.0,40.0,iOS
u_0162,s_u_0162_2,2025-08-25 02:27:53.773559,level_start,3.0,,594.0,57.0,iOS
u_0162,s_u_0162_2,2025-08-25 02:31:53.773559,level_complete,3.0,,159.0,44.0,iOS
u_0110,s_u_0110_1,2025-08-25 02:34:53.773559,level_start,3.0,,206.0,41.0,iOS
u_0110,s_u_0110_1,2025-08-25 02:35:53.773559,level_start,4.0,,122.0,52.0,iOS
u_0153,s_u_0153_1,2025-08-25 02:35:53.773559,level_start,1.0,,503.0,50.0,PC
u_0153,s_u_0153_1,2025-08-25 02:37:53.773559,level_start,2.0,,467.0,54.0,PC
u_0165,s_u_0165_1,2025-08-25 02:40:53.773559,level_start,1.0,,205.0,49.0,Android
u_0110,s_u_0110_1,2025-08-25 02:40:53.773559,level_complete,4.0,,486.0,26.0,iOS
u_0153,s_u_0153_1,2025-08-25 02:45:53.773559,level_complete,1.0,,522.0,45.0,PC
u_0153,s_u_0153_1,2025-08-25 02:50:53.773559,level_complete,2.0,,109.0,38.0,PC
u_0165,s_u_0165_1,2025-08-25 02:51:53.773559,level_complete,1.0,,408.0,46.0,Android
u_0165,s_u_0165_1,2025-08-25 02:52:53.773559,level_start,2.0,,546.0,34.0,Android
u_0027,s_u_0027_2,2025-08-25 02:58:53.773559,level_start,1.0,,388.0,52.0,iOS
u_0027,s_u_0027_2,2025-08-25 03:02:53.773559,level_complete,1.0,,322.0,40.0,iOS
u_0165,s_u_0165_1,2025-08-25 03:06:53.773559,level_start,3.0,,411.0,34.0,Android
u_0027,s_u_0027_2,2025-08-25 03:10:53.773559,level_start,2.0,,319.0,28.0,iOS
u_0165,s_u_0165_1,2025-08-25 03:10:53.773559,crash,3.0,,58.0,12.0,Android
u_0165,s_u_0165_1,2025-08-25 03:14:53.773559,level_complete,3.0,,109.0,47.0,Android
u_0027,s_u_0027_2,2025-08-25 03:16:53.773559,level_start,3.0,,439.0,53.0,iOS
u_0027,s_u_0027_2,2025-08-25 03:29:53.773559,level_complete,3.0,,481.0,59.0,iOS
u_0064,s_u_0064_3,2025-08-25 03:50:53.773559,level_start,1.0,,247.0,46.0,Android
u_0064,s_u_0064_3,2025-08-25 03:56:53.773559,level_complete,1.0,,102.0,43.0,Android
u_0059,s_u_0059_2,2025-08-25 04:06:53.773559,level_start,1.0,,65.0,56.0,PC
u_0059,s_u_0059_2,2025-08-25 04:09:53.773559,level_start,3.0,,447.0,28.0,PC
u_0059,s_u_0059_2,2025-08-25 04:12:53.773559,level_start,4.0,,593.0,25.0,PC
u_0059,s_u_0059_2,2025-08-25 04:13:53.773559,level_complete,3.0,,475.0,46.0,PC
u_0059,s_u_0059_2,2025-08-25 04:15:53.773559,level_complete,1.0,,516.0,34.0,PC
u_0115,s_u_0115_1,2025-08-25 04:20:53.773559,level_start,1.0,,424.0,50.0,iOS
u_0059,s_u_0059_2,2025-08-25 04:20:53.773559,level_complete,4.0,,574.0,33.0,PC
u_0059,s_u_0059_2,2025-08-25 04:25:53.773559,level_start,2.0,,435.0,27.0,PC
u_0084,s_u_0084_1,2025-08-25 04:47:53.773559,purchase,,4.99,,,iOS
u_0004,s_u_0004_1,2025-08-25 05:08:53.773559,level_start,1.0,,158.0,57.0,Android
u_0004,s_u_0004_1,2025-08-25 05:22:53.773559,level_complete,1.0,,220.0,27.0,Android
u_0099,s_u_0099_1,2025-08-25 05:46:53.773559,level_start,1.0,,373.0,53.0,iOS
u_0099,s_u_0099_1,2025-08-25 05:53:53.773559,level_complete,1.0,,251.0,32.0,iOS
u_0099,s_u_0099_1,2025-08-25 06:08:53.773559,level_start,3.0,,113.0,58.0,iOS
u_0099,s_u_0099_1,2025-08-25 06:19:53.773559,level_complete,3.0,,172.0,47.0,iOS
u_0099,s_u_0099_1,2025-08-25 06:28:53.773559,level_start,2.0,,393.0,58.0,iOS
u_0042,s_u_0042_1,2025-08-25 06:59:53.773559,level_start,2.0,,408.0,46.0,PC
u_0042,s_u_0042_1,2025-08-25 07:19:53.773559,level_start,3.0,,379.0,45.0,PC
u_0042,s_u_0042_1,2025-08-25 07:22:53.773559,level_complete,3.0,,345.0,54.0,PC
u_0042,s_u_0042_1,2025-08-25 07:22:53.773559,crash,3.0,,59.0,17.0,PC
u_0042,s_u_0042_1,2025-08-25 07:36:53.773559,level_start,1.0,,72.0,55.0,PC
u_0168,s_u_0168_3,2025-08-25 08:46:53.773559,level_start,2.0,,543.0,50.0,iOS
u_0168,s_u_0168_3,2025-08-25 08:55:53.773559,level_complete,2.0,,270.0,54.0,iOS
u_0168,s_u_0168_3,2025-08-25 09:19:53.773559,level_start,1.0,,357.0,55.0,iOS
u_0168,s_u_0168_3,2025-08-25 09:33:53.773559,level_complete,1.0,,260.0,38.0,iOS
u_0081,s_u_0081_4,2025-08-25 11:54:53.773559,level_start,1.0,,568.0,26.0,Android
u_0010,s_u_0010_1,2025-08-25 11:57:53.773559,level_start,3.0,,84.0,28.0,Android
u_0010,s_u_0010_1,2025-08-25 12:05:53.773559,level_start,2.0,,98.0,41.0,Android
u_0010,s_u_0010_1,2025-08-25 12:07:53.773559,level_complete,3.0,,168.0,42.0,Android
u_0010,s_u_0010_1,2025-08-25 12:16:53.773559,level_complete,2.0,,185.0,49.0,Android
u_0010,s_u_0010_1,2025-08-25 12:24:53.773559,level_start,1.0,,422.0,42.0,Android
u_0114,s_u_0114_2,2025-08-25 12:25:53.773559,level_start,1.0,,404.0,56.0,iOS
u_0010,s_u_0010_1,2025-08-25 12:28:53.773559,level_complete,1.0,,74.0,49.0,Android
u_0114,s_u_0114_2,2025-08-25 12:37:53.773559,level_complete,1.0,,203.0,36.0,iOS
u_0029,s_u_0029_2,2025-08-25 13:16:53.773559,level_start,2.0,,167.0,49.0,Android
u_0029,s_u_0029_2,2025-08-25 13:20:53.773559,level_start,1.0,,480.0,57.0,Android
u_0029,s_u_0029_2,2025-08-25 13:27:53.773559,level_complete,1.0,,78.0,47.0,Android
u_0141,s_u_0141_4,2025-08-25 13:49:53.773559,purchase,,2.99,,,iOS
u_0141,s_u_0141_4,2025-08-25 14:07:53.773559,level_start,1.0,,533.0,57.0,iOS
u_0141,s_u_0141_4,2025-08-25 14:12:53.773559,level_complete,1.0,,252.0,39.0,iOS
u_0107,s_u_0107_1,2025-08-25 14:44:53.773559,level_start,1.0,,117.0,34.0,Android
u_0107,s_u_0107_1,2025-08-25 14:46:53.773559,level_start,3.0,,440.0,52.0,Android
u_0107,s_u_0107_1,2025-08-25 14:58:53.773559,level_complete,1.0,,354.0,52.0,Android
u_0107,s_u_0107_1,2025-08-25 15:00:53.773559,level_complete,3.0,,376.0,46.0,Android
u_0168,s_u_0168_4,2025-08-25 15:08:53.773559,level_start,3.0,,499.0,49.0,iOS
u_0168,s_u_0168_4,2025-08-25 15:11:53.773559,level_start,4.0,,496.0,47.0,iOS
u_0168,s_u_0168_4,2025-08-25 15:13:53.773559,level_complete,4.0,,235.0,45.0,iOS
u_0168,s_u_0168_4,2025-08-25 15:14:53.773559,level_start,1.0,,444.0,52.0,iOS
u_0168,s_u_0168_4,2025-08-25 15:19:53.773559,level_complete,1.0,,262.0,29.0,iOS
u_0168,s_u_0168_4,2025-08-25 15:21:53.773559,level_complete,3.0,,587.0,36.0,iOS
u_0168,s_u_0168_4,2025-08-25 15:24:53.773559,level_start,2.0,,399.0,52.0,iOS
u_0109,s_u_0109_1,2025-08-25 15:24:53.773559,level_start,1.0,,97.0,49.0,Android
u_0168,s_u_0168_4,2025-08-25 15:26:53.773559,level_complete,2.0,,145.0,42.0,iOS
u_0107,s_u_0107_1,2025-08-25 15:32:53.773559,level_start,2.0,,126.0,39.0,Android
u_0109,s_u_0109_1,2025-08-25 15:36:53.773559,level_complete,1.0,,476.0,54.0,Android
u_0107,s_u_0107_1,2025-08-25 15:38:53.773559,level_complete,2.0,,115.0,36.0,Android
u_0187,s_u_0187_1,2025-08-25 16:32:53.773559,level_start,1.0,,63.0,57.0,Android
u_0187,s_u_0187_1,2025-08-25 16:34:53.773559,crash,1.0,,53.0,40.0,Android
u_0187,s_u_0187_1,2025-08-25 16:36:53.773559,level_complete,1.0,,192.0,60.0,Android
u_0046,s_u_0046_5,2025-08-25 18:41:53.773559,level_start,1.0,,97.0,60.0,iOS
u_0046,s_u_0046_5,2025-08-25 19:00:53.773559,level_start,2.0,,365.0,54.0,iOS
u_0046,s_u_0046_5,2025-08-25 19:10:53.773559,level_complete,2.0,,171.0,51.0,iOS
u_0159,s_u_0159_1,2025-08-25 19:11:53.773559,level_start,3.0,,121.0,32.0,Android
u_0159,s_u_0159_1,2025-08-25 19:14:53.773559,level_complete,3.0,,315.0,26.0,Android
u_0159,s_u_0159_1,2025-08-25 19:17:53.773559,level_start,2.0,,513.0,49.0,Android
u_0159,s_u_0159_1,2025-08-25 19:20:53.773559,level_start,1.0,,151.0,43.0,Android
u_0159,s_u_0159_1,2025-08-25 19:31:53.773559,level_complete,2.0,,401.0,41.0,Android
u_0046,s_u_0046_5,2025-08-25 19:34:53.773559,level_start,3.0,,441.0,60.0,iOS
u_0032,s_u_0032_3,2025-08-25 19:55:53.773559,level_start,3.0,,262.0,44.0,Android
u_0184,s_u_0184_1,2025-08-25 19:58:53.773559,level_start,1.0,,573.0,46.0,Android
u_0184,s_u_0184_1,2025-08-25 20:00:53.773559,level_start,2.0,,402.0,57.0,Android
u_0032,s_u_0032_3,2025-08-25 20:03:53.773559,level_complete,3.0,,485.0,50.0,Android
u_0184,s_u_0184_1,2025-08-25 20:07:53.773559,level_complete,1.0,,127.0,54.0,Android
u_0032,s_u_0032_3,2025-08-25 20:19:53.773559,level_start,1.0,,264.0,30.0,Android
u_0032,s_u_0032_3,2025-08-25 20:20:53.773559,level_start,2.0,,500.0,45.0,Android
u_0184,s_u_0184_1,2025-08-25 20:21:53.773559,level_start,3.0,,412.0,31.0,Android
u_0032,s_u_0032_3,2025-08-25 20:22:53.773559,level_complete,2.0,,578.0,30.0,Android
u_0184,s_u_0184_1,2025-08-25 20:23:53.773559,level_complete,3.0,,122.0,58.0,Android
u_0032,s_u_0032_3,2025-08-25 20:33:53.773559,level_complete,1.0,,287.0,44.0,Android
u_0095,s_u_0095_3,2025-08-25 22:20:53.773559,level_start,2.0,,439.0,31.0,Android
u_0095,s_u_0095_3,2025-08-25 22:23:53.773559,level_complete,2.0,,529.0,59.0,Android
u_0095,s_u_0095_3,2025-08-25 22:31:53.773559,level_start,1.0,,83.0,25.0,Android
u_0017,s_u_0017_4,2025-08-25 22:46:53.773559,level_start,1.0,,158.0,44.0,iOS
u_0105,s_u_0105_2,2025-08-25 23:42:53.773559,level_start,2.0,,114.0,49.0,iOS
u_0105,s_u_0105_2,2025-08-26 00:22:53.773559,level_start,3.0,,376.0,39.0,iOS
u_0105,s_u_0105_2,2025-08-26 00:24:53.773559,level_start,4.0,,420.0,42.0,iOS
u_0105,s_u_0105_2,2025-08-26 00:26:53.773559,level_complete,3.0,,161.0,38.0,iOS
u_0105,s_u_0105_2,2025-08-26 00:34:53.773559,level_start,1.0,,125.0,46.0,iOS
u_0105,s_u_0105_2,2025-08-26 00:43:53.773559,level_complete,1.0,,132.0,58.0,iOS
u_0191,s_u_0191_5,2025-08-26 00:43:53.773559,level_start,2.0,,417.0,39.0,iOS
u_0191,s_u_0191_5,2025-08-26 00:55:53.773559,level_complete,2.0,,562.0,42.0,iOS
u_0191,s_u_0191_5,2025-08-26 01:07:53.773559,level_start,1.0,,156.0,31.0,iOS
u_0191,s_u_0191_5,2025-08-26 01:20:53.773559,level_start,4.0,,592.0,27.0,iOS
u_0191,s_u_0191_5,2025-08-26 01:33:53.773559,level_start,3.0,,368.0,50.0,iOS
u_0191,s_u_0191_5,2025-08-26 01:42:53.773559,level_complete,3.0,,403.0,32.0,iOS
u_0062,s_u_0062_1,2025-08-26 03:50:53.773559,level_start,2.0,,486.0,53.0,iOS
